iteration,vertex_id,degree_normalized,normalized_degree,dual_normalized,weighted_neighbor_dual_normalized,complement_degree_normalized,complement_dual_normalized,occurrence_rate,score_contribution
0,0,0.019950,0.007886,0.000000,0.000000,0.980050,1.000000,0.500000,0.000000
0,1,0.019950,0.007886,-0.000000,0.000000,0.980050,1.000000,0.161290,-0.000000
0,2,0.039900,0.011828,0.000000,0.166667,0.960100,0.857143,0.338710,0.000000
0,3,0.039900,0.011828,0.000000,0.166667,0.960100,0.857143,0.145161,0.000000
0,4,0.039900,0.011828,0.000000,0.166667,0.960100,0.857143,0.387097,0.000000
0,5,0.039900,0.011828,0.000000,0.166667,0.960100,0.857143,0.193548,0.000000
0,6,0.039900,0.011828,0.000000,0.166667,0.960100,0.857143,0.354839,0.000000
0,7,0.039900,0.011828,0.000000,0.166667,0.960100,0.857143,0.225806,0.000000
0,8,0.039900,0.011828,0.000000,0.666667,0.960100,0.428571,0.306452,0.000000
0,9,0.039900,0.011828,0.000000,0.666667,0.960100,0.428571,0.258065,0.000000
0,10,0.099751,0.023657,1.000000,0.833333,0.900249,0.142857,0.096774,0.333333
0,11,0.099751,0.023657,1.000000,1.000000,0.900249,0.000000,0.112903,0.200000
0,12,0.099751,0.023657,1.000000,1.000000,0.900249,0.000000,0.096774,0.200000
0,13,0.099751,0.023657,1.000000,1.000000,0.900249,0.000000,0.096774,0.200000
0,14,0.099751,0.023657,1.000000,0.833333,0.900249,0.142857,0.096774,0.200000
0,15,0.029925,0.009857,0.000000,0.000000,0.970075,1.000000,0.435484,0.000000
0,16,0.029925,0.009857,0.000000,0.000000,0.970075,1.000000,0.161290,0.000000
0,17,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.290323,0.000000
0,18,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.129032,0.000000
0,19,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.306452,0.000000
0,20,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.145161,0.000000
0,21,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.290323,0.000000
0,22,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.209677,0.000000
0,23,0.049875,0.013800,0.000000,0.500000,0.950125,0.571429,0.322581,0.000000
0,24,0.049875,0.013800,0.000000,0.500000,0.950125,0.571429,0.274194,0.000000
0,25,0.109726,0.025628,1.000000,0.833333,0.890274,0.142857,0.096774,0.333333
0,26,0.109726,0.025628,0.000000,0.833333,0.890274,0.285714,0.112903,0.000000
0,27,0.109726,0.025628,0.000000,0.833333,0.890274,0.285714,0.161290,0.000000
0,28,0.109726,0.025628,0.000000,0.833333,0.890274,0.285714,0.145161,0.000000
0,29,0.109726,0.025628,0.000000,0.666667,0.890274,0.428571,0.096774,0.000000
0,30,0.029925,0.009857,0.000000,0.000000,0.970075,1.000000,0.435484,0.000000
0,31,0.029925,0.009857,0.000000,0.000000,0.970075,1.000000,0.241935,0.000000
0,32,0.049875,0.013800,0.000000,0.000000,0.950125,1.000000,0.387097,0.000000
0,33,0.049875,0.013800,0.000000,0.000000,0.950125,1.000000,0.193548,0.000000
0,34,0.049875,0.013800,0.000000,0.000000,0.950125,1.000000,0.354839,0.000000
0,35,0.049875,0.013800,0.000000,0.000000,0.950125,1.000000,0.225806,0.000000
0,36,0.049875,0.013800,0.000000,0.000000,0.950125,1.000000,0.322581,0.000000
0,37,0.049875,0.013800,0.000000,0.000000,0.950125,1.000000,0.225806,0.000000
0,38,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.338710,0.000000
0,39,0.049875,0.013800,0.000000,0.166667,0.950125,0.857143,0.258065,0.000000
0,40,0.109726,0.025628,0.000000,0.000000,0.890274,1.000000,0.225806,0.000000
0,41,0.109726,0.025628,0.000000,0.166667,0.890274,0.857143,0.225806,0.000000
0,42,0.109726,0.025628,0.000000,0.166667,0.890274,0.857143,0.209677,0.000000
0,43,0.109726,0.025628,0.000000,0.166667,0.890274,0.857143,0.161290,0.000000
0,44,0.109726,0.025628,0.000000,0.166667,0.890274,0.857143,0.225806,0.000000
