iteration,vertex_id,degree,normalized_degree,dual,weighted_neighbor_dual,complement_degree,stable_set_occurrences,score_contribution
0,0,8,0.121212,0.057190,0.449482,58,154,0.145892
0,1,8,0.121212,0.078067,0.418603,58,141,0.749147
0,2,8,0.121212,0.068235,0.418603,58,141,0.174067
0,3,8,0.121212,0.057250,0.444345,58,145,0.696044
0,4,8,0.121212,0.079192,0.444345,58,145,0.202016
0,5,8,0.121212,0.048289,0.420227,58,143,0.123185
0,6,8,0.121212,0.070231,0.413465,58,128,0.729157
0,7,8,0.121212,0.093607,0.406731,58,113,0.238791
0,8,8,0.121212,0.068235,0.279411,58,123,0.724067
0,9,8,0.121212,0.045580,0.331724,58,110,0.116273
0,10,8,0.121212,0.074584,0.404342,58,118,0.740261
0,11,8,0.121212,0.056995,0.428383,58,113,0.145393
0,12,8,0.121212,0.074101,0.329535,58,114,0.189030
0,13,8,0.121212,0.052642,0.383977,58,113,0.684289
0,14,6,0.090909,0.045864,0.404352,60,185,0.116997
0,15,6,0.090909,0.064468,0.408832,60,192,0.714456
0,16,6,0.090909,0.022372,0.394620,60,186,0.057070
0,17,6,0.090909,0.064828,0.373894,60,192,0.715375
0,18,6,0.090909,0.052642,0.356814,60,196,0.134289
0,19,6,0.090909,0.000000,0.370924,60,199,0.000000
0,20,6,0.090909,0.052159,0.342769,60,200,0.683057
0,21,14,0.212121,0.103001,0.466583,52,87,0.262754
0,22,8,0.121212,0.047117,0.325194,58,113,0.120196
0,23,8,0.121212,0.023373,0.360300,58,114,0.609624
0,24,8,0.121212,0.019237,0.313426,58,115,0.049074
0,25,8,0.121212,0.068451,0.393024,58,111,0.724617
0,26,8,0.121212,0.068962,0.369855,58,113,0.175921
0,27,8,0.121212,0.056263,0.340165,58,114,0.143527
0,28,8,0.121212,0.073610,0.349050,58,109,0.737777
0,29,8,0.121212,0.023445,0.316983,58,109,0.059809
0,30,8,0.121212,0.058447,0.278594,58,108,0.699096
0,31,8,0.121212,0.064190,0.286253,58,104,0.163747
