iteration,vertex_id,degree,normalized_degree,dual,weighted_neighbor_dual,complement_degree,stable_set_occurrences,is_selected
0,0,8,0.037915,0.000000,0.066962,203,212,0
0,1,8,0.037915,0.019139,0.058202,203,116,1
0,2,12,0.056872,0.000000,0.798872,199,147,0
0,3,12,0.056872,0.034707,0.779733,199,89,1
0,4,12,0.056872,0.000000,0.729374,199,183,0
0,5,12,0.056872,0.000000,0.758374,199,148,0
0,6,12,0.056872,0.000000,1.614856,199,128,1
0,7,12,0.056872,0.000000,1.614856,199,110,1
0,8,20,0.094787,0.416398,2.267965,191,61,0
0,9,20,0.094787,0.462060,2.402431,191,66,0
0,10,20,0.094787,0.521421,2.394589,191,69,1
0,11,20,0.094787,0.481199,2.306702,191,56,0
0,12,10,0.047393,0.000000,0.356869,201,167,0
0,13,10,0.047393,0.000000,0.337730,201,100,0
0,14,14,0.066351,0.000000,0.877773,197,114,0
0,15,14,0.066351,0.000000,0.858634,197,79,0
0,16,14,0.066351,0.000000,0.903345,197,144,0
0,17,14,0.066351,0.000000,0.903345,197,114,0
0,18,14,0.066351,0.000000,1.595074,197,122,0
0,19,14,0.066351,0.000000,1.595074,197,105,0
0,20,22,0.104265,0.199493,1.985158,189,78,0
0,21,22,0.104265,0.142551,2.256335,189,69,0
0,22,22,0.104265,0.048482,2.163801,189,77,0
0,23,22,0.104265,0.183666,2.168506,189,75,0
0,24,10,0.047393,0.000000,0.106242,201,125,1
0,25,10,0.047393,0.000000,0.146305,201,103,1
0,26,14,0.066351,0.005273,0.326091,197,100,1
0,27,14,0.066351,0.000000,0.326091,197,84,1
0,28,14,0.066351,0.000000,0.222178,197,116,1
0,29,14,0.066351,0.000000,0.280863,197,105,1
0,30,14,0.066351,0.000000,0.532884,197,125,1
0,31,14,0.066351,0.000000,0.532884,197,115,1
0,32,22,0.104265,0.085559,0.687800,189,84,1
0,33,22,0.104265,0.000000,0.688884,189,81,1
0,34,22,0.104265,0.000000,0.752734,189,84,1
0,35,22,0.104265,0.000000,0.660142,189,90,1
0,36,8,0.037915,0.000000,0.404742,203,193,0
0,37,8,0.037915,0.000000,0.434427,203,189,0
0,38,10,0.047393,0.000000,0.413586,201,180,0
0,39,10,0.047393,0.000000,0.413586,201,184,0
0,40,10,0.047393,0.000000,0.404742,201,188,0
0,41,10,0.047393,0.000000,0.434427,201,176,0
0,42,10,0.047393,0.000000,0.521696,201,185,0
0,43,10,0.047393,0.000000,0.521696,201,189,0
0,44,14,0.066351,0.000000,0.413586,197,170,0
0,45,14,0.066351,0.000000,0.551381,197,166,0
0,46,14,0.066351,0.000000,0.530540,197,172,0
0,47,14,0.066351,0.000000,0.530540,197,170,0
0,48,30,0.142180,0.021442,0.588950,181,64,0
0,49,30,0.142180,0.289907,1.332099,181,54,1
0,50,30,0.142180,0.106242,0.850132,181,102,0
0,51,30,0.142180,0.171877,0.608090,181,63,0
0,52,9,0.042654,0.000000,0.313885,202,176,0
0,53,9,0.042654,0.000000,0.228894,202,114,0
0,54,13,0.061611,0.018138,0.882645,198,134,0
0,55,13,0.061611,0.013115,0.863506,198,91,0
0,56,13,0.061611,0.000000,0.864649,198,151,0
0,57,13,0.061611,0.000000,0.823943,198,132,0
0,58,13,0.061611,0.000000,1.552182,198,135,0
0,59,13,0.061611,0.000000,1.552182,198,126,0
0,60,21,0.099526,0.210906,2.157802,190,79,0
0,61,21,0.099526,0.097823,2.187937,190,77,0
0,62,21,0.099526,0.044194,2.186794,190,89,0
0,63,21,0.099526,0.079710,2.082597,190,86,0
0,64,11,0.052133,0.000000,0.603793,200,147,0
0,65,11,0.052133,0.000000,0.530465,200,96,0
0,66,15,0.071090,0.040064,1.030002,196,105,0
0,67,15,0.071090,0.000000,1.010863,196,85,0
0,68,15,0.071090,0.000000,1.106075,196,135,0
0,69,15,0.071090,0.000000,1.051886,196,119,0
0,70,15,0.071090,0.018622,1.514671,196,118,0
0,71,15,0.071090,-0.000000,1.514671,196,117,0
0,72,23,0.109005,0.000000,2.018046,188,92,0
0,73,23,0.109005,0.077299,2.113608,188,85,0
0,74,23,0.109005,0.067454,2.006733,188,83,0
0,75,23,0.109005,0.043484,2.042391,188,93,0
0,76,11,0.052133,0.000000,0.335135,200,116,0
0,77,11,0.052133,0.000000,0.335135,200,103,0
0,78,15,0.071090,0.024412,0.477686,196,97,0
0,79,15,0.071090,0.000000,0.477686,196,93,0
0,80,15,0.071090,0.000000,0.383617,196,103,0
0,81,15,0.071090,0.000000,0.408764,196,103,0
0,82,15,0.071090,0.000000,0.752676,196,118,0
0,83,15,0.071090,0.000000,0.752676,196,110,0
0,84,23,0.109005,0.031395,0.769362,188,89,0
0,85,23,0.109005,0.008844,0.801158,188,85,0
0,86,23,0.109005,0.000000,0.895227,188,87,0
0,87,23,0.109005,0.000000,0.750807,188,90,0
0,88,9,0.042654,0.000000,0.427486,202,185,0
0,89,9,0.042654,0.000000,0.439149,202,197,0
0,90,11,0.052133,0.000000,0.427486,200,175,0
0,91,11,0.052133,0.000000,0.427486,200,181,0
0,92,11,0.052133,0.000000,0.427486,200,189,0
0,93,11,0.052133,0.000000,0.439149,200,192,0
0,94,11,0.052133,0.000000,0.517608,200,186,0
0,95,11,0.052133,0.000000,0.517608,200,190,0
0,96,15,0.071090,0.000000,0.432049,196,172,0
0,97,15,0.071090,0.000000,0.529272,196,174,0
0,98,15,0.071090,0.000000,0.517608,196,171,0
0,99,15,0.071090,0.000000,0.513044,196,171,0
