iteration,vertex_id,degree,normalized_degree,dual,weighted_neighbor_dual,complement_degree,stable_set_occurrences,is_selected
0,0,16,0.056940,0.015327,0.300192,265,151,0
0,1,16,0.056940,0.022725,0.100409,265,88,0
0,2,24,0.085409,0.053612,0.799462,257,121,0
0,3,24,0.085409,0.046797,0.807966,257,82,0
0,4,24,0.085409,0.000000,1.591549,257,97,0
0,5,24,0.085409,0.000000,1.506994,257,87,0
0,6,32,0.113879,0.297461,1.526017,249,69,0
0,7,32,0.113879,0.351072,1.645161,249,68,0
0,8,32,0.113879,0.212988,1.449703,249,60,0
0,9,20,0.071174,0.000000,0.595721,261,98,0
0,10,20,0.071174,0.018826,0.437627,261,91,0
0,11,28,0.099644,0.000000,0.870747,253,93,0
0,12,28,0.099644,0.000000,0.713544,253,84,0
0,13,28,0.099644,0.123731,1.402639,253,92,1
0,14,28,0.099644,0.000000,1.295781,253,93,1
0,15,36,0.128114,0.158779,1.252680,245,82,1
0,16,36,0.128114,0.000000,1.477794,245,75,1
0,17,36,0.128114,0.139419,1.197698,245,78,1
0,18,16,0.056940,0.000000,0.522489,265,153,0
0,19,16,0.056940,0.000000,0.455362,265,157,0
0,20,20,0.071174,0.021544,0.805718,261,150,0
0,21,20,0.071174,0.000000,0.865459,261,145,0
0,22,20,0.071174,0.000000,1.006929,261,147,0
0,23,20,0.071174,0.105967,1.003793,261,152,0
0,24,24,0.085409,0.000000,1.150340,257,146,0
0,25,24,0.085409,0.000000,1.006929,257,145,0
0,26,24,0.085409,0.000000,1.129009,257,137,0
0,27,44,0.156584,0.105967,0.717814,237,65,1
0,28,44,0.156584,0.052812,1.481016,237,107,0
0,29,44,0.156584,0.096341,0.717881,237,59,0
0,30,18,0.064057,0.000000,0.307385,263,99,0
0,31,18,0.064057,0.000000,0.285423,263,84,0
0,32,26,0.092527,0.000000,0.709245,255,93,0
0,33,26,0.092527,0.000000,0.832976,255,81,0
0,34,26,0.092527,0.000000,1.231417,255,90,0
0,35,26,0.092527,0.000000,1.209455,255,80,0
0,36,34,0.120996,0.096053,1.300768,247,79,0
0,37,34,0.120996,0.000000,1.285029,247,71,0
